_USER_NAME,_NAME,_RATING,_BIZ_NAME
UQjTQILOVELefNtL3rczfQ,Tony C.,5.0,zenkichi-brooklyn
yrryaSr3y5B8xfBZRgZfuQ,Deborah S.,1.0,zenkichi-brooklyn
VdZvrm0IojE1QEKlVg8wAQ,Alice C.,4.0,zenkichi-brooklyn
pTuRfSinIVIQUq2_ukbDJQ,Preeti B.,4.0,zenkichi-brooklyn
WQxG2VgXNem33cwPEnsX9A,Seema G.,4.0,banjara-new-york
hlPOotTeYCyd5TQAKpv5LQ,Meghan M.,5.0,banjara-new-york
w80b1pCIHPPLXB3fIhej9w,Gabrielle B.,2.0,banjara-new-york
YGgZYCU7_xGkddBydIAZwg,Roksana B.,4.0,banjara-new-york
LtSJsEE8WkY2_bFfSegMLw,G W.,4.0,banjara-new-york
7JBt-O0iMMKpy1J0v1S0-w,Manny M.,4.0,banjara-new-york
VLF3wrm37kcLlYc2xP2t3A,Kate F.,4.0,banjara-new-york
2Kq0rEgkla7UX0Q3dqQBJA,Ridiculero R.,1.0,banjara-new-york
qc4OaLI-y2yEgUPgJ0DxNQ,Dorim L.,4.0,banjara-new-york
DdcxAsTLHTkespmMBquA6Q,michael u.,1.0,banjara-new-york
s1keSWiukT9Ug1TdKuM8qQ,Noah I.,5.0,banjara-new-york
zsx_5Sz1IqbjEdynqLWp7Q,Jennifer K.,3.0,banjara-new-york
HxyLRaoH9PS09M6R3rV-EQ,Shereen C.,4.0,banjara-new-york
3P6wLKGGAcQd_GBFpgrlJg,Lisa F.,5.0,banjara-new-york
SDytcPY5fiuuDbTkPE8GyA,Pinky And The B.,5.0,banjara-new-york
Nx98Vw6UQx0AOP1YiHi80w,Ryan R.,4.0,banjara-new-york
4aKBSZVBUSq1nfTrOHlAvQ,Tina Y.,4.0,banjara-new-york
JyqDfAiDbtASahLea4NFjA,Sheri s.,4.0,banjara-new-york
kwLjniiYa1H57LwQX2TGIQ,Li J.,4.0,banjara-new-york
eJHUtTK1qnLBFavYJW6-Gg,Sam D.,4.0,banjara-new-york
qMDUZ4h3hGdsk_VBKn4GRg,Shakeira M.,4.0,banjara-new-york
pIIY2GaS-ccHLKKGiqf19Q,Bill J.,4.0,banjara-new-york
8P7Vflgfo_ckTRaxRsR6AA,Steph X.,5.0,banjara-new-york
tzG3L3w6xoVCosM_L3T4ow,Julia B.,4.0,banjara-new-york
78-M6-TwfvbbFDtpJF1bXQ,Francisco H.,4.0,banjara-new-york
9uf4g85B_gz2W4d_GZI-Wg,Jason G.,3.0,banjara-new-york
G3UN8JtgbvfXCHgfGU114w,Rishi G.,1.0,banjara-new-york
oSopAw4aeq7jR9ytR_NxLQ,Lesel M.,4.0,banjara-new-york
jxZxsthHVwK1zOaQA4d9gw,Veena K.,4.0,banjara-new-york
1FTxfKzO0DgHS3n_8NtWYw,Dave S.,5.0,banjara-new-york
5tA-QJBANAicg-z_NLa4ZQ,Dan M.,4.0,banjara-new-york
T3Qpy5ixVcPSKW4SArYtRg,Lucy C.,3.0,banjara-new-york
no1Eg9lva-cgTTVX4s46dA,Angel F.,5.0,banjara-new-york
Ala-e06EgNWtFlmhNKYWEw,S S.,3.0,banjara-new-york
sYzWI7uUvEGM9G8EDrT6zw,Monique R.,4.0,banjara-new-york
LAX-mM-cOJ2ownL-waC8ww,Sean S.,4.0,banjara-new-york
3-4fdUfzTOqK2cXdnUQ1Ww,Natalia M.,4.0,banjara-new-york
cD_hpkvErXCyQHBQzv8KYQ,Atif I.,4.0,banjara-new-york
Vv_QNh9H-gTF9WabR5vH3g,Wendy C.,4.0,banjara-new-york
-w8H1G9raUC0Gg_zvlJDwg,Sunim K.,4.0,banjara-new-york
_nK1MTgDaRS7Eb6MVglX3w,Brittany B.,4.0,marumi-restaurant-new-york
cEj_Vm8n7O4YnUzo6zaNzA,Kevin W.,4.0,marumi-restaurant-new-york
DADeartoY98YXskrzD5Xaw,David H.,1.0,marumi-restaurant-new-york
eCcP_PZzRzeg7qI0mHK71w,Pam H.,4.0,marumi-restaurant-new-york
bm7l78zDbjup1stCxrvW7Q,Fred M.,4.0,marumi-restaurant-new-york
cBIkLz-J_qyKAtFCZy9dUw,annie t.,3.0,marumi-restaurant-new-york
zVcR8aYFgbgxzGCdpja1Ow,Taiyo O.,1.0,marumi-restaurant-new-york
WtmvstOJSVcvM7Yov5WZ3Q,Natalie P.,4.0,marumi-restaurant-new-york
OZ0wUm_hkw9QXaK1uiRHEw,Che W.,3.0,marumi-restaurant-new-york
dIAkWV0WhRIUyznZXSot1g,Sally C.,5.0,marumi-restaurant-new-york
w6yxbMcMglCxmBnoMdLKtA,Justin K.,3.0,marumi-restaurant-new-york
bqYWbCGOi4jdWJ4dpfwXcg,Jennifer S.,4.0,marumi-restaurant-new-york
QdldlO6iqEaOMmjYRZWCTA,Priyanka P.,4.0,marumi-restaurant-new-york
dhmrMJHoROP5kgxwVyxxTg,K T.,5.0,marumi-restaurant-new-york
QeaurGinh1CG6cNqsaW12w,crystal l.,4.0,marumi-restaurant-new-york
-7XjWTYx9za7iIKxHS_KzQ,Ash C.,3.0,marumi-restaurant-new-york
_ZSzun8g8U2Fsvqb-uBd2A,Kim V.,3.0,marumi-restaurant-new-york
7Wb9ejvotbP0MfuExigzHA,J W.,3.0,marumi-restaurant-new-york
1ERWygv9tWZXiy-QZ-uOPQ,Yashar Y.,3.0,marumi-restaurant-new-york
DM-xhAHMpMYgUO9cbtcf7g,Sue K.,5.0,marumi-restaurant-new-york
7WIzokPxilJ_PLlfppI8Hw,Cher A.,3.0,marumi-restaurant-new-york
kMPSklg0XL9uYeYUgX2oCg,Tiffany L.,4.0,marumi-restaurant-new-york
iJyyI2EMRID0xzwFdb1z2Q,Chen L.,4.0,marumi-restaurant-new-york
I66DKIsy0VfMKYlrsdByHw,Brian B.,5.0,marumi-restaurant-new-york
9H2hvHUmEbn8nkfbu82FzQ,Chester W.,4.0,marumi-restaurant-new-york
8AFjJPp-eDh5NEhbIB1rgg,Mary L.,4.0,marumi-restaurant-new-york
9oV4aZTpZq_AfBdx_x6YRA,Jeannie C.,5.0,marumi-restaurant-new-york
Aeak_MtjLgtjje3BT5DSxA,Sona P.,4.0,marumi-restaurant-new-york
T0eCPE21KxFK7VbMbaJzOg,Forest R.,4.0,marumi-restaurant-new-york
5gz8szYeYntJMCBtReC8gA,Angela N.,5.0,marumi-restaurant-new-york
cuVrNmt7_WtBn1uz5L_p0g,Mike O.,5.0,marumi-restaurant-new-york
oMF0Sx7ndYa1hXEELk3-JA,Sandy Y.,3.0,marumi-restaurant-new-york
3N5BvyGPnbCIW9Tzb8Tw7A,David H.,5.0,marumi-restaurant-new-york
ylz7Ngo9X8xpL37BkYRMXA,J C.,4.0,marumi-restaurant-new-york
Eq-d49GKkcV7fcQONzOpBg,Brittany A.,3.0,marumi-restaurant-new-york
L0zuRFAEmP1i1E290O7Mig,Lisa R.,4.0,marumi-restaurant-new-york
fkwe4UPhjbF4yNVk-rtQkg,Vicky C.,4.0,marumi-restaurant-new-york
wZPizeBxMAyOSl0M0zuCjg,Jess L.,4.0,marumi-restaurant-new-york
3Bo0-UutQreFwKD7UgKC-w,cy c.,4.0,marumi-restaurant-new-york
mlbx-CFuWD5qnvmvSy1dbQ,Emanuel H.,3.0,marumi-restaurant-new-york
rsCVG7-I1zWQbTTzubLIMQ,Minerva T.,4.0,nougatine-new-york
6DVWB-U4DfxkSZlu3yLjKQ,Susan C.,4.0,nougatine-new-york
TrDPq6VOTtjY4lpdyw4IRA,Sandy L.,5.0,nougatine-new-york
ivSZlGy0Yc1MstESj6TOsQ,Nita P.,3.0,nougatine-new-york
jk5oDKpRerjJ_U5Z8sAz5w,Brian H.,5.0,nougatine-new-york
04ywlzsUfHr23SEpp_1YWA,Kat A.,5.0,nougatine-new-york
vpNw08w4eVmolEQ2aYZb2w,Kevin R.,5.0,nougatine-new-york
lvTDfYZPIFXFDvT6ndhplQ,Ami Y.,5.0,nougatine-new-york
xFxkiR6mHrE27RO9jd-GJQ,Bob G.,5.0,nougatine-new-york
QWxW_pApmpY9iPApC8P-UQ,Kelvin C.,5.0,nougatine-new-york
dzusrWgtPqTLdUAcqRGjIw,Amy K.,4.0,nougatine-new-york
GqzoKYXv6F1O85bhywyoSA,Kathy D.,3.0,nougatine-new-york
3F_qSpruK6pl0WLw0_Lptg,Jordan S.,4.0,nougatine-new-york
ijeAwKJAKPMFEb-E2a59Yw,Sarah K.,3.0,nougatine-new-york
kjPzDFE6E5kp1dIJbNzrEA,Grace H.,4.0,nougatine-new-york
GC4TViVcSHnFaRdTX7nEyA,Lisa T.,4.0,nougatine-new-york
ne5bk2hogq6Ry_Jp5NJdzA,Jim B.,2.0,nougatine-new-york
8hKTEoW20CBB1_U4UZDSYA,Ricky C.,4.0,nougatine-new-york
KCdp_wGw0OgJgXHTJt-G0w,Josh K.,2.0,nougatine-new-york
E83utrUHDcRz4fkM1RcnAA,Tiffany S.,5.0,nougatine-new-york
ljBC-J-in7cW9Wvrw1xo0w,Kimberly N.,5.0,nougatine-new-york
5fU095Orkrb3V2Wjcd94LQ,Steve L.,4.0,nougatine-new-york
KeiOUdpKz3hOn8ncAeddjg,Leslie H.,5.0,nougatine-new-york
4EvMmwNoIcVCQapOGtOupg,Sam L.,4.0,nougatine-new-york
sgO-W7YX6ZHeNHQFOl3nGA,Jason N.,4.0,nougatine-new-york
gLIm7MuMCYHxUUt7mtjTlg,Randall S.,4.0,nougatine-new-york
dSMGngUonzIFBRWhYKiqXw,Yizhou D.,4.0,nougatine-new-york
Dq_Jkpx4xpbh4iofayOr6g,Doreen L.,4.0,nougatine-new-york
CMwZKSVHrqCxNPiSuvz91g,Ben H.,4.0,nougatine-new-york
d0Ccgi51PrM6uJFkrJJKMw,Jonathon F.,5.0,nougatine-new-york
9pYPUZb3t3dfssAnORhE-Q,Peggy P.,3.0,nougatine-new-york
iyuo4SJ_wMZ7rcbJzexCVQ,Clint H.,3.0,nougatine-new-york
8CDxLgZ64GOMCS_ikvNnqw,Lily C.,4.0,nougatine-new-york
j-vdi5r6O3voWtRdju9s5w,Shing Yiing O.,5.0,nougatine-new-york
6EWTW6G0kewndOIgwcR5dQ,A W.,3.0,nougatine-new-york
ApJ9YgYU-AhS4a-F5oTGHw,Nicole L.,4.0,nougatine-new-york
gMfkWTxRVZtJAMm_adQKsQ,edwin h.,4.0,nougatine-new-york
E3y5MW_YFnlmvvagjBt_Xg,Tirthankar D.,3.0,nougatine-new-york
fG9ACC-u5MufRHtt_nqmLw,Siya L.,5.0,nougatine-new-york
UglmPVorcPvq1IIDLuefFg,Lee G.,4.0,nougatine-new-york
ka1_re0A9E7EY-B03A16MA,Jenna M.,5.0,nougatine-new-york
bwUb11KNZkFMEW1HhMjSvA,Jenny W.,4.0,nougatine-new-york
ife6MmY7gQhDSGZJXbHL6g,Derkins R.,5.0,nougatine-new-york
iAcGe58hmd-BRvv5BLAPMQ,Victoria L.,1.0,nougatine-new-york
Sxq23xvpMDhyWx1WG7pHkQ,Mai L.,3.0,nougatine-new-york
K_Cv60SQNEbCWrYEfDRngQ,Sam P.,3.0,nougatine-new-york
SRAdV_c3hq3kVQ2dlYAxHw,Tiffani B.,5.0,nougatine-new-york
XDWIe_6JjU2cHLDbIFEjmw,Angela P.,4.0,nougatine-new-york
rZ0e4Cej7WW0Hc3Hcf_Rhw,Alex N.,4.0,nougatine-new-york
5qA1FWmlxWMQx4Expl-TQQ,Kissmahon e.,5.0,nougatine-new-york
oM0WbJVennAlC0Rt-IyCYA,Jack K.,4.0,nougatine-new-york
jG-g8P98R0HKNBz07nlClQ,Bibi J.,5.0,nougatine-new-york
LAX-mM-cOJ2ownL-waC8ww,Sean S.,4.0,nougatine-new-york
0AmHNfDOcljDsftPVMmmmw,Michele L.,5.0,nougatine-new-york
w9t4fJ_6rT2MfoeVBX7uKQ,Julia K.,3.0,nougatine-new-york
Ys7Wrc8-9AqljfkcZXatew,David F.,5.0,nougatine-new-york
yv28TS8fc8ddYVb8ztzPkw,Brittany C.,5.0,nougatine-new-york
qEGUy8v7QI1s83p_zyVHNA,Mike J.,2.0,nougatine-new-york
fhGrJv6kJOakL7BaiRteUA,Tiffany L.,4.0,nougatine-new-york
r4ZXc4HYIiTyTp2E6BV7WA,Melissa T.,5.0,nougatine-new-york
-oAN2FMuPzbNZC91eChvgw,Jess A.,4.0,nougatine-new-york
j0k1p96nkFMcxgy2TW6ffA,Thomas M.,5.0,nougatine-new-york
8pOo4_omSoFCUbmJOPxblw,Kaia Z.,5.0,nougatine-new-york
K1a5LjDANwCOmHkL5iGRFg,Tara K.,3.0,nougatine-new-york
MeaeI6ALyHkysFKpP1vlOA,Tia T.,4.0,nougatine-new-york
sAFpja0WGBhR55GLYA4SPg,Sheena E.,5.0,nougatine-new-york
pj037Y6avCaWbG2e6NEnzQ,Kari E.,5.0,nougatine-new-york
uKPXdvYg5pij-zOnpGfrcw,Akansha S.,2.0,nougatine-new-york
1S-QLWu3H3aCbrWmCTtCbA,Charlie D.,5.0,nougatine-new-york
gMuIQaotLEaJ_RfKX2FWPA,Juelz K.,4.0,nougatine-new-york
ZrbbejDpdq8w7uWWOhRfHw,Kara M.,4.0,nougatine-new-york
n2bUMPbNNUxz0N2WkyiMjg,Evan R.,5.0,nougatine-new-york
ONO3Prlq46Mh7GCnjT1pbQ,Trevor P.,5.0,nougatine-new-york
sBzIbkNO9i7lRNdzB94vFA,Tatiana L.,3.0,nougatine-new-york
k3vDtGiQewCA5qA4DAypIw,May D.,3.0,nougatine-new-york
aiKhLK2fIDc_ZIs1CEtL-A,Tricia R.,4.0,nougatine-new-york
_oPtg_4TMQuB8Hb1ANQxVw,Rose W.,4.0,nougatine-new-york
GuhSD-jy--l7yG2HvFR8TA,Adam C.,5.0,nougatine-new-york
t81oc_C48XOIEQ8f2mUw5w,Miranda K. D.,5.0,nougatine-new-york
tidcqPzhO8mZyNV_cW4y9A,Jeff K.,5.0,nougatine-new-york
3Xxt0y4dOg-ewnudA8eWsw,Maly A.,5.0,victors-cafe-52-new-york
DXnKnhHwkWb27uBSFLmNDA,Anne A.,4.0,victors-cafe-52-new-york
uBGBtkZAerC-VcURTXmVWQ,Elizabeth J.,5.0,victors-cafe-52-new-york
dCDhyMKATuKxviyfAJ8dTA,Jacob M.,4.0,victors-cafe-52-new-york
qfc_YlvTU5-iCRHGaWCcxQ,Scott K.,4.0,victors-cafe-52-new-york
qkreXL6AorI19QA3f2wvlQ,Vira P.,5.0,victors-cafe-52-new-york
GVpJgeTfkfk3gRbz3UXtaQ,John R.,5.0,victors-cafe-52-new-york
KO48t4mhZekTkKaPDeOgBA,Kai L.,4.0,victors-cafe-52-new-york
k5waQ9XxnYE-0mfmykGtag,Elizabeth M.,5.0,victors-cafe-52-new-york
Fh6Z1bygVNsmV_nHdGKiSg,Rebecca M.,4.0,victors-cafe-52-new-york
MQKXMvDzVwYMyhP6xc1NwQ,Suave L.,4.0,victors-cafe-52-new-york
Opq3UOxFj_h7MXHtWeP-Zw,Dana S.,4.0,victors-cafe-52-new-york
-6rIEAYpHweEXETmc-gbjQ,Mike H.,2.0,victors-cafe-52-new-york
IF-zB7Cf72ABdB0jCDBsrg,Gene E.,5.0,victors-cafe-52-new-york
xQw9BHwpG8oxnJlUurrEyw,Andrew d.,4.0,victors-cafe-52-new-york
1XiNqYOeDPdf4nAbIIHe3w,Owen H.,4.0,victors-cafe-52-new-york
Cck_4Sl8MvivoFQApOhzIQ,Sharon G.,5.0,victors-cafe-52-new-york
mAqj8WY-uHncPpCn3ahCiA,Gregory C.,4.0,victors-cafe-52-new-york
h-z_gDQBpUczc9lGPQRG8w,Vickie J.,5.0,victors-cafe-52-new-york
9N3rQcrFqtyLsG3uD-P2iQ,Thi L.,4.0,victors-cafe-52-new-york
iCUyGjNS8sj-VUpp1L8NUQ,Mike C.,5.0,victors-cafe-52-new-york
UcSOkREwB84WqgCTuMTNDA,Paula M.,4.0,victors-cafe-52-new-york
p9hZiHN2bAb1dzFV6l6GHA,Melissa D.,4.0,victors-cafe-52-new-york
RgcZl3jNDpC5_WRX2HHbiA,Carlos J.,5.0,victors-cafe-52-new-york
kwLjniiYa1H57LwQX2TGIQ,Li J.,4.0,victors-cafe-52-new-york
FUvMDwDHihDWbBJ7E3xgHw,Sara A.,4.0,victors-cafe-52-new-york
1t9Q6IVzE6b8Nadn5YaUGw,Bibi B.,2.0,victors-cafe-52-new-york
tO9cr4a39pJrVFAPqOcERA,Shaquana L.,4.0,victors-cafe-52-new-york
p3ZAbsCDpENt6CQhbNHPHA,Tricia S.,5.0,victors-cafe-52-new-york
33_ba3krpFtQBJpC2C9KOQ,Rose L.,4.0,victors-cafe-52-new-york
_VAaymR7J0TKO-t1fZ_d4g,Henry P.,5.0,victors-cafe-52-new-york
n7NsRG7oErYk7sKgHDU3sA,Mari V.,5.0,victors-cafe-52-new-york
R7P7WvwAPIudfckwL8LT0g,Lia G.,3.0,victors-cafe-52-new-york
50HBwmSNGJlfHsWWujpgQA,Elyse C.,5.0,victors-cafe-52-new-york
02wEeeYSXx2E-E0P2Cm1Hg,Sasha G.,4.0,victors-cafe-52-new-york
ZtKll2ySQfGftaXqAFe8Zg,Kenneth D.,4.0,victors-cafe-52-new-york
MS0bHZhfRI7xE6Htt3XNdQ,Monica C.,4.0,victors-cafe-52-new-york
9YnR8Zs-LI2NgupPP4rmrw,Nancy S.,5.0,victors-cafe-52-new-york
yZ6eFHaOnusQb2iExv0upg,Tony D.,4.0,victors-cafe-52-new-york
nj2D-MjPvpOqXjr2vbJhAA,Rebecca Y.,4.0,victors-cafe-52-new-york
ulRlsjZKdsh6AxRReXt5hQ,Jimmy O.,4.0,park-avenue-summer-new-york-2
4VO8mF26U17RssZXtGivYw,Stan D.,5.0,park-avenue-summer-new-york-2
LCT0Erxtc6nA9nAV1CB7UQ,Mel B.,5.0,park-avenue-summer-new-york-2
Vn5v_1uPoRmx9r-A4pwqmQ,Donald H.,5.0,park-avenue-summer-new-york-2
Pf7lmGST22FHadO4wADG2Q,Ha- R.,2.0,park-avenue-summer-new-york-2
eV2Ny_84E0Fp4z-QliRJrg,Sara D.,5.0,park-avenue-summer-new-york-2
5nIpguYpS0hL2sr-BTeQAA,Michelle Z.,5.0,park-avenue-summer-new-york-2
AZ5KfKl-BtoMFRvocKCHOw,Mary H.,4.0,park-avenue-summer-new-york-2
43QXqwA8KBIb_m7IBtoEgQ,Allen Y.,4.0,park-avenue-summer-new-york-2
1NiFzHrYBelhADBdSnCy_w,M I.,1.0,park-avenue-summer-new-york-2
6JPLaHmKw1j8KozA7C6t3Q,Lpad C.,4.0,park-avenue-summer-new-york-2
ZTHUD6NMvulb_Z53m5oWgQ,Ani H.,5.0,park-avenue-summer-new-york-2
YAkNDXeHUlAJVS_lEelmZg,Stephanie R.,4.0,park-avenue-summer-new-york-2
Sd357RRT7uLQ3v52aQaLqw,Jane H.,4.0,park-avenue-summer-new-york-2
E05102hevz6RCqi7dXHolw,Erik D.,5.0,park-avenue-summer-new-york-2
Rw8VcGgVxJavNc1LePlDgQ,Katie W.,5.0,park-avenue-summer-new-york-2
PpWByGfXN1_l46Hz9lzRzQ,Claire L.,5.0,park-avenue-summer-new-york-2
kMf8nZDoBxV1Tm5P12D9Dg,C. H.,3.0,park-avenue-summer-new-york-2
mYixD_8UezoPy-eF74UMZQ,Jean S.,5.0,park-avenue-summer-new-york-2
v1pKH5c7C5pEyrlVjIbr-w,Katie C.,4.0,park-avenue-summer-new-york-2
wtHokZjpba-GRgkBNX_KFg,Julie A.,5.0,park-avenue-summer-new-york-2
3sP5BTTV7AkQLDes-zYZdQ,Stuti D.,4.0,park-avenue-summer-new-york-2
2zETDTdZx8CNtEg9Fs6RUw,Allison S.,4.0,park-avenue-summer-new-york-2
ygqzUvWurjq6lTWXdloUFg,Andie H.,5.0,park-avenue-summer-new-york-2
uBGBtkZAerC-VcURTXmVWQ,Elizabeth J.,4.0,park-avenue-summer-new-york-2
rvHR7L1RjDHdC6OGdGIJ-w,Elizabeth M.,4.0,park-avenue-summer-new-york-2
uGxZsYdycvVcCl3KoJyOsQ,Arthur Z.,4.0,park-avenue-summer-new-york-2
0lpxU4Dfi8AeBt0SeCrEuw,Siv L.,5.0,park-avenue-summer-new-york-2
OQBzhmnAj-tICtdEiG4HzQ,Elle W.,4.0,park-avenue-summer-new-york-2
OjzwEyl7DSgjLxUcJeex6w,Jia H.,4.0,park-avenue-summer-new-york-2
mkln34Wl3OT6QPKSF1vNaw,Stephanie T.,2.0,park-avenue-summer-new-york-2
3iBlZlzxr-ZucgiL6rsyNg,Kathy C.,5.0,park-avenue-summer-new-york-2
w6OkJLx5TAex7rQYpqPfAw,Tracy X.,3.0,park-avenue-summer-new-york-2
fHH6b6yDm1PSoC0G7VPRdA,Ro N.,3.0,park-avenue-summer-new-york-2
YBa116q7RFrXZq6a0yVlCQ,Jin D.,4.0,park-avenue-summer-new-york-2
T4EobDVBV92-OhwEBsyMLw,Jen C.,4.0,park-avenue-summer-new-york-2
Ax2W2agdZHKeHjfrlVa58A,Kudo Z.,3.0,park-avenue-summer-new-york-2
cFkVH3unu7QjoAQXFfqi_w,Jennifer D.,5.0,park-avenue-summer-new-york-2
nPz2xnwQV9Wsi6F--tvlPw,Brian C.,4.0,park-avenue-summer-new-york-2
XrHwljRA6Z_Oqanh1-RLVQ,Christie Y.,3.0,park-avenue-summer-new-york-2
no1Eg9lva-cgTTVX4s46dA,Angel F.,4.0,congee-village-new-york
Dr3HloQMqrjuJEUsTIbqPg,Alan P.,2.0,congee-village-new-york
G66XHhFY4-AftF5Poqwz2w,Linda C.,5.0,congee-village-new-york
aC7wx9w95dIi1p2z0d0weg,Bin H.,4.0,congee-village-new-york
Pg8Wg2vz6vxhmd7aCMaZtQ,Wendy Y.,2.0,congee-village-new-york
oQ38S-qaD_OAHMKHzySDyA,Katie M.,4.0,congee-village-new-york
4vsomMkIGl_r0P50neDcDQ,Yudi E.,1.0,congee-village-new-york
PW5dMvbKUwyxWvzzl4leAw,Jessamyn H.,5.0,congee-village-new-york
MMiAi2H4LpWgwMKdIMAdQw,Anny Y.,5.0,congee-village-new-york
pe3AX1Mw9HCcngmjl02Nxw,Grace O.,5.0,congee-village-new-york
HKIFN7bin1aKtQZ9k9tRlQ,Maynard G.,2.0,congee-village-new-york
sQx0srKCXbAHnqhGhpZgvQ,Eri S.,4.0,congee-village-new-york
zSh4k6UK_u5MKION71gPiQ,Nidaa M.,5.0,congee-village-new-york
aR-7cs2wESb1nJpiFlHhvg,Eric J.,5.0,congee-village-new-york
wQ0lKC5BMg3ZvCco8FI1EQ,Stephanie P.,5.0,congee-village-new-york
APoAugdz6nscL4HjF4Oryg,Allene T.,3.0,congee-village-new-york
6QZst71Pv9Ob6eT5DB2uzA,Bruce T.,3.0,congee-village-new-york
0NwTzemq8Dr5jX3SdVGrrQ,Lisa H.,2.0,congee-village-new-york
q50TER71JFeLZr7yRou45A,Brenda C.,4.0,congee-village-new-york
43pJfnOJ5OBJnD-ydM7RfQ,Josh W.,4.0,congee-village-new-york
CEKNxvpwSfuqd-jgPFZ8-w,Maggie L.,5.0,congee-village-new-york
EFXzd5wb3Q7BQ8AdWO80KQ,Michael L.,3.0,congee-village-new-york
LzHbv5DBTa-pOTvO-BRRoQ,Katrina L.,3.0,congee-village-new-york
CH9XhZWmcLYVAlzhwrhMvw,Jessica D.,4.0,congee-village-new-york
VqmLxWjFOsyUvXrF4nFolQ,Leo F.,5.0,congee-village-new-york
DuU6r8LH2srLi7JQ9r6wcQ,Anikha R.,4.0,congee-village-new-york
M3kLHsxIX1MPKKtZHdxlxg,Paula C.,3.0,congee-village-new-york
uqSinGq1LKH_zuf-ZdeDEg,P C.,4.0,congee-village-new-york
UqP_EOPKa-MQfydgWXsxvw,Peter K.,4.0,congee-village-new-york
9nRomxjZoFdxUbrf3Ff5yQ,dat n.,4.0,congee-village-new-york
3v1fuM42pNdrxuO-3fvCNQ,Will T.,4.0,congee-village-new-york
QVEaMB7dDsOpkUWGGmv1JQ,Nidhi B.,4.0,congee-village-new-york
8OimNLYjAih0RE0b5mHLQA,hugo z.,5.0,congee-village-new-york
El3pEureCO6S8SW13Ky0lQ,Tina T.,3.0,congee-village-new-york
MDZ_QIvzv5VtLjy6kHj5xg,Jessica K.,4.0,congee-village-new-york
pl4pW9Sf1dX9MFnGlAeRZg,Kristi G.,4.0,congee-village-new-york
xWASTkTn-YLgQpU1fAQdkw,Eunice T.,5.0,congee-village-new-york
lyeR3IwagroikOiPEbUfqQ,Marcie L.,3.0,congee-village-new-york
NlqFbF3Mge0P-QrC-YnKDg,Elizabeth C.,5.0,congee-village-new-york
7weuSPSSqYLUFga6IYP4pg,Julie L.,4.0,congee-village-new-york
9Hhbk8CIe67WTVDV04s8kw,Gabe R.,5.0,the-harrison-new-york-2
ELWxPuTolEKgHLDTPg8ITg,Bryan F.,5.0,the-harrison-new-york-2
t6dnI9F0_MyLKNCxI591RA,Tracy K.,4.0,the-harrison-new-york-2
odcLG-igtenyo2Tjr3r_Yw,Karen v.,4.0,the-harrison-new-york-2
di68l8RWq8omZjGWyMLxVw,Arianna P.,3.0,the-harrison-new-york-2
f5oATNxLVCEllpJWgrfFIw,Dimitri V.,5.0,the-harrison-new-york-2
cBIkLz-J_qyKAtFCZy9dUw,annie t.,3.0,the-harrison-new-york-2
y94FS7iXvZp9QISUc0F__Q,renje g.,3.0,the-harrison-new-york-2
ASsznAAjSCiQMhDR2OJOfQ,Helen B.,5.0,the-harrison-new-york-2
oH9K7eCuNsYr6MmlM2ZjUg,Buo Z.,4.0,the-harrison-new-york-2
uMbumHpc61dSdnSGJCXq6w,Jennifer C.,3.0,the-harrison-new-york-2
mB40W972kFqC8zYsC9w1Fg,Jessica C.,3.0,the-harrison-new-york-2
bqsiYubSM1YViK0F7RbJIA,Lauren C.,4.0,the-harrison-new-york-2
Zg4Ui51AHxwQ44QZqNKXhA,Rae F.,4.0,the-harrison-new-york-2
THBuIxYj25kuy-dWV-TQ0g,Katie G.,5.0,the-harrison-new-york-2
1urLDo7ERWxf5IgW7v9tKQ,Yvette S.,4.0,the-harrison-new-york-2
O-7y0Ep03Nu0JLo6xuJahw,Jenn Y.,3.0,the-harrison-new-york-2
OdBMI9tsNvObvd2ad7CdNA,Annette M.,4.0,the-harrison-new-york-2
cJZkPyA-YJk1JgX5KVXaHA,Alexandra F.,4.0,the-harrison-new-york-2
DRT-FcIa-ls1AqCX9e5Nvg,Dan C.,4.0,the-harrison-new-york-2
HPA3-VF8sq6g5lrYdX4PSA,Jinny P.,3.0,the-harrison-new-york-2
A137pSJpzXkAYdk72vIoCg,eve a.,4.0,the-harrison-new-york-2
m9aKsxZlwi-XUDM4GQRkaA,Ah-Hyun C.,5.0,the-harrison-new-york-2
KK01pIescHjSbVnZcXrgOg,Andreina B.,4.0,the-harrison-new-york-2
OmBCReJ_w9PkhqMPNIMT9g,Lauren K.,3.0,the-harrison-new-york-2
7-3hVAMj42uAyc3oiVIlQA,Kimberly Q.,4.0,the-harrison-new-york-2
HGFzfaf9qw74SAEzytqwpQ,Peter V.,4.0,the-harrison-new-york-2
MhaTN1MSs1B8SCwUuL0CIw,Michelle L.,4.0,the-harrison-new-york-2
74Myfl8pOGeKcmkVTimsvg,Krista M.,4.0,the-harrison-new-york-2
qhw0RjIGgStx7s4mjqkWFQ,Eve C.,4.0,the-harrison-new-york-2
APWzyF902Nmk45K2im716Q,Cindy C.,4.0,the-harrison-new-york-2
YJ854LPZFsZ6gjB3qaJsMw,K M.,5.0,the-harrison-new-york-2
nf9W_nJ8tQjuL1KIhufV2A,Stacey S.,4.0,the-harrison-new-york-2
